;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,1.2,2.1,1.68,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,46112,0.0,0.0,0.0,3,BOX ELDER
2,30002,15.3,43.4,2.84,3.6,0.8,2.8,0.0,4.4,0.8,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,46112,0.0,0.0,0.0,3,BOX ELDER
3,30003,5.3,11.9,2.26,2.6,0.0,2.6,0.0,2.9,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,46112,0.0,0.0,0.0,3,BOX ELDER
4,30004,21.0,35.4,1.68,24.0,1.5,18.5,4.1,78.8,1.2,0.3,1.1,17.4,0.2,0.6,0.4,2.9,53.7,0.0,0.0,1.1,46112,0.0,0.0,0.0,3,BOX ELDER
5,30005,30.8,73.7,2.39,69.4,0.3,68.3,0.8,72.0,0.2,0.1,0.4,67.9,0.1,0.2,0.1,0.4,0.0,0.0,0.9,1.7,46112,0.0,0.0,0.0,3,BOX ELDER
6,30006,15.1,39.9,2.65,44.0,0.8,43.1,0.1,44.8,0.7,0.0,0.1,43.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,46112,0.0,0.0,0.0,3,BOX ELDER
7,30007,0.0,0.0,0.0,279.7,25.1,175.4,79.2,296.2,16.2,8.8,87.9,87.5,8.4,22.2,12.7,36.0,12.2,0.0,4.3,0.0,55022,0.0,0.0,0.0,3,BOX ELDER
8,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55022,0.0,0.0,0.0,3,BOX ELDER
9,30009,12.2,46.0,3.77,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,55022,0.0,0.0,0.0,3,BOX ELDER
10,30010,56.3,154.3,2.74,11.0,1.9,0.4,8.7,14.8,1.9,0.1,0.2,0.1,0.0,0.1,1.7,6.8,0.0,0.0,0.9,3.0,57798,0.0,0.0,0.0,3,BOX ELDER
11,30011,38.0,114.3,3.01,7.1,0.2,2.1,4.7,10.0,0.2,0.1,0.4,1.7,3.4,0.2,0.9,0.3,0.0,0.0,0.9,2.1,57798,0.0,0.0,0.0,3,BOX ELDER
12,30012,52.8,90.2,1.71,42.6,3.1,33.7,5.8,128.1,3.1,0.0,1.8,31.9,0.0,0.0,0.0,5.8,0.0,0.0,82.6,2.9,57798,0.0,0.0,0.0,3,BOX ELDER
13,30013,225.4,690.1,3.06,66.8,10.6,11.5,44.7,90.2,6.3,4.3,6.0,5.5,1.3,36.0,2.0,5.4,0.0,0.0,11.2,12.2,57798,0.0,0.0,0.0,3,BOX ELDER
14,30014,6.2,11.5,1.84,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,54617,0.0,0.0,0.0,3,BOX ELDER
15,30015,25.8,52.4,2.03,0.0,0.0,0.0,0.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,1.4,58870,0.0,0.0,0.0,3,BOX ELDER
16,30016,23.8,87.3,3.67,1.3,0.0,1.3,0.0,3.5,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.3,58870,0.0,0.0,0.0,3,BOX ELDER
17,30017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58870,0.0,0.0,0.0,3,BOX ELDER
18,30018,14.4,38.6,2.69,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,58870,0.0,0.0,0.0,3,BOX ELDER
19,30019,0.0,0.0,0.0,8.2,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,58870,0.0,0.0,0.0,3,BOX ELDER
20,30020,0.0,0.0,0.0,158.0,66.0,46.5,45.4,163.1,28.1,38.0,20.0,26.5,4.5,15.9,6.8,18.2,0.0,0.0,5.2,0.0,58870,0.0,0.0,0.0,3,BOX ELDER
21,30021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58870,0.0,0.0,0.0,3,BOX ELDER
22,30022,6.0,16.4,2.74,1.1,0.2,0.4,0.5,10.0,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.0,0.0,8.6,0.3,58870,0.0,0.0,0.0,3,BOX ELDER
23,30023,0.0,0.0,0.0,9.2,0.0,0.0,9.2,9.2,0.0,0.0,0.0,0.0,0.0,2.6,0.0,6.6,0.0,0.0,0.0,0.0,53211,0.0,0.0,0.0,3,BOX ELDER
